,C1,C2,C3,C4,IN2,IN3,IN4,IN5,AL2,AL3,AL4,AL5,ALIN2,ALIN3,ALIN4,ALIN5
Dapma7bEVm018677,2051.51663,2252.913932,3625.992205,3534.340667,3916.364773,3604.648271,4072.307577,2119.524842,1520.116576,2032.211407,2842.880375,3019.922942,2371.127271,2184.824646,3674.527349,2064.748112
Dapma7bEVm018678,96.65310374,51.39727601,40.76559284,59.63359966,48.47258791,52.57706995,20.67161207,134.3101679,14.23838006,0,52.89079767,52.2858902,0,63.55228924,26.98918347,54.33547664
Dapma7bEVm018679,90.83938321,68.52970135,128.7334511,60.47350952,94.74187637,98.02504568,53.15557389,62.55542069,61.69964693,42.70271814,49.28460692,74.30100186,110.4292659,54.96414204,58.97636387,75.6435067
Dapma7bEVm018680,0,12.849319,4.291115036,3.359639418,22.03299451,8.911367789,14.76543719,0,3.39009049,28.46847876,0,7.705289082,0,15.45866495,9.995993876,4.261606011
Dapma7bEVm018681,5.08700546,0,13.94612387,12.59864782,13.2197967,10.69364135,20.67161207,58.87569006,28.47676012,0,0,12.10831141,0,0,24.98998469,0
Dapma7bEVm018683,59.59063539,49.25572284,18.2372389,54.59414054,50.67588736,45.44797572,40.35886166,68.07501663,61.02162883,18.61400534,30.05158959,36.87531204,33.50101325,40.36429181,46.98117122,33.02744659
Dapma7bEVm018684,19.62130677,9.636989252,36.4744778,19.31792665,2.203299451,19.60500914,10.82798727,0,0,0,6.010317917,15.41057816,8.685447879,13.74103551,3.998397551,4.261606011
Dapma7bEVm018685,94.47295854,142.4132856,43.98392912,105.8286417,522.1819698,349.3256173,485.2907023,478.3649817,319.3465242,385.4194048,576.9905201,896.5654225,1377.263878,1133.63543,1718.311347,1143.175813
Dapma7bEVm018686,98.83324893,171.3242534,119.0784422,167.9819709,237.9563407,174.6628087,94.49879802,51.5162288,94.24451564,148.9120427,99.77127743,152.4546483,111.6700442,122.8105049,148.9403088,120.3903698
Dapma7bEVm018688,40.69604368,40.68951017,77.24007065,52.91432083,36.35444093,70.39980553,70.87409852,169.2676089,72.5479365,54.74707454,80.53826009,115.0289584,107.9477093,67.84636284,117.9527277,53.27007514
Dapma7bEVm018689,526.8684226,582.5024614,724.1256623,576.1781601,542.0116648,603.2995993,772.7245463,487.5643083,545.804569,409.5081176,801.7764102,683.5692171,385.8820415,486.9479459,726.7087548,743.650249
Dapma7bEVm018691,401.1467163,436.8768461,240.302442,306.5670969,298.5470755,306.5510519,308.105456,471.0055205,419.6932027,410.603059,351.0025664,332.9785639,555.8686642,368.4315146,333.8661955,368.62892
Dapma7bEVm018692,114.0942653,128.49319,187.7362828,214.1770129,187.2804533,133.6705168,173.2477964,68.07501663,182.3868684,139.0575693,62.50730634,109.5251805,109.1884876,158.0219084,175.9294922,79.90511271
Dapma7bEVm018693,33.42889302,35.33562726,40.76559284,23.51747592,16.52474588,13.36705168,18.70288711,44.15676754,34.578923,35.0381277,81.74032368,59.44080149,47.1495742,43.79955069,17.99278898,34.09284809
Dapma7bEVm018694,158.4238843,73.88358426,112.6417697,131.0259373,156.434261,90.89595145,140.7638346,104.8723229,140.3497463,105.1143831,145.4496936,111.1763139,101.743818,81.58739835,123.9503241,44.74686312
Dapma7bEVm018695,11.62744105,1.070776584,0,7.559188689,1.101649725,13.36705168,14.76543719,12.8790572,0,14.23423938,0,2.201511166,7.44466961,14.59985023,6.997195713,1.065401503
Dapma7bEVm018696,26.16174237,12.849319,28.96502649,42.83540257,53.98083654,43.66570216,15.74979967,0,10.84828957,4.379765963,0,21.46473387,33.50101325,6.870517755,32.98677979,45.81226462
Dapma7bEVm018697,230.3686758,200.2352211,152.3345838,185.6200778,146.5194135,207.6348695,108.2798727,185.8263967,260.3589497,70.07625541,187.521919,163.4622041,249.3964319,208.6919768,155.9375045,239.7153381
Dapma7bEVm018699,221.648095,238.7831781,308.9602826,304.8872771,242.3629396,266.4498969,298.2618313,401.0906385,265.1050764,256.2163088,275.2725606,258.677562,172.4681793,238.750492,202.9186757,310.0318373
Dapma7bEVm018700,76.3050819,96.36989252,75.09451313,52.91432083,73.81053159,58.81502741,109.2642352,112.2317842,69.8358641,77.74084585,131.0249306,117.2304696,80.65058744,61.8346598,113.9543302,61.79328716
Dapma7bEVm018702,3.633575328,6.424659501,3.218336277,4.199549272,12.11814698,8.911367789,9.843624794,18.39865314,6.102162883,26.27859578,0,8.806044665,17.37089576,8.588147194,8.996394489,0
Dapma7bEVm018703,0.726715066,0,4.291115036,11.75873796,3.304949176,13.36705168,3.937449918,31.27771034,12.20432577,16.42412236,1.202063583,8.255666874,4.963113073,7.729332475,2.998798163,14.91562104
Dapma7bEVm018704,29.79531769,31.05252092,19.31001766,47.8748617,161.9425096,85.54913077,108.2798727,23.91824909,44.74919447,22.99377131,34.85984392,48.43324566,35.98256978,84.1638425,58.97636387,44.74686312
Dapma7bEVm018708,34.15560809,40.68951017,77.24007065,38.6358533,50.67588736,41.88342861,34.45268678,20.23851846,45.42721257,63.50660647,56.49698842,42.37908995,62.03891342,26.6232563,42.98277367,10.65401503
Dapma7bEVm018709,827.7284598,701.3586622,552.4810609,731.5614832,678.6162308,729.8410219,775.6776338,614.515015,799.3833377,688.7181977,750.0876761,801.9004423,616.6667994,780.66258,818.6718985,787.3317106
Dapma7bEVm018710,90.11266815,98.51144569,69.73061933,59.63359966,109.0633228,46.3391125,117.139135,86.47366977,63.05568312,43.79765963,97.36715026,55.03777916,33.50101325,43.79955069,47.98077061,33.02744659
Dapma7bEVm018711,4204.77337,3456.466812,4111.960983,3706.522187,4105.848526,3687.523991,3840.982395,3298.878509,4008.442996,3854.194048,3760.054889,3677.624403,3377.398446,3769.337804,3762.492095,4002.713446
Dapma7bEVm018713,25.4350273,46.04339309,71.87617685,36.11612374,47.37093819,62.37957452,92.53007306,58.87569006,35.2569411,114.9688565,56.49698842,50.08437903,99.26226147,54.10532732,50.97956877,36.2236511
Dapma7bEVm018714,71.21807644,127.4224134,113.7145485,39.47576316,71.60723214,117.6300548,77.76463587,185.8263967,172.894615,112.7789736,43.27428901,59.99117928,114.1516007,133.9750962,34.98597857,27.70043907
Dapma7bEVm018715,19.62130677,8.566212668,38.62003532,15.11837738,14.32144643,10.69364135,28.5465119,0,18.98450675,29.56342025,0,6.604533499,0,4.294073597,30.98758102,0
Dapma7bEVm018717,106.8271147,94.22833935,164.1351501,162.1026019,87.03032829,231.6955625,126.9827598,1.839865314,79.32811748,99.63967566,69.71968784,59.99117928,261.8042146,166.6100556,256.8970426,197.099278
Dapma7bEVm018719,11.62744105,11.77854242,94.40453079,21.83765621,117.8765206,89.11367789,38.3901367,23.91824909,19.66252484,366.8053994,19.23301734,34.12342308,18.61167403,50.67006845,31.9871804,107.6055518
Dapma7bEVm018720,90.83938321,53.53882918,19.31001766,47.8748617,26.43959341,46.3391125,35.43704926,11.03919189,50.85135736,13.13929789,0,12.65868921,80.65058744,66.1287334,37.98477673,60.72788566
Dapma7bEVm018721,578.4651923,591.0686741,586.8099812,456.0710509,388.882353,533.7909305,449.8536531,557.4791902,782.4328852,636.1610061,510.877023,471.6737674,521.1268727,516.1476464,451.8189232,451.7302372
Dapma7bEVm018724,35.60903822,11.77854242,0,8.399098544,16.52474588,8.911367789,22.64033703,0,0,2.189882982,8.414445084,13.75944479,6.203891342,4.294073597,7.996795101,24.50423457
Dapma7bEVm018727,6.540435591,25.698638,39.69281408,10.07891825,9.914847527,16.04046202,8.859262315,0,6.102162883,59.1268405,0,0,24.81556537,22.32918271,0,0
Dapma7bEVm018728,14.53430131,42.83106334,27.89224773,11.75873796,31.94784203,16.9315988,61.03047372,101.1925923,23.05261534,32.84824472,21.6371445,13.209067,8.685447879,34.35258878,12.99479204,26.63503757
Dapma7bEVm018729,24.70831223,6.424659501,15.01890263,26.87711534,25.33794368,24.06069303,21.65597455,0,0,0,16.82889017,28.06926737,0,21.47036799,2.998798163,42.61606011
Dapma7bEVm018731,16.71444651,26.76941459,12.87334511,34.43630403,37.45609066,48.12138606,36.42141174,36.79730629,50.85135736,39.41789367,25.24333525,24.76700062,16.13011749,30.05851518,52.97876755,18.11182555
Dapma7bEVm018733,9.447295854,7.495436085,4.291115036,5.879368981,5.508248626,11.58477813,5.906174876,9.199326571,2.712072392,22.99377131,1.202063583,7.154911291,11.16700442,9.446961914,9.995993876,26.63503757
Dapma7bEVm018734,8.720580788,16.06164875,0,4.199549272,58.38743544,2.673410337,62.99919868,14.71892251,20.34054294,25.18365429,1.202063583,28.61964516,0,5.152888317,62.97476142,0
Dapma7bEVm018735,0,16.06164875,8.582230072,4.199549272,5.508248626,16.04046202,12.79671223,0,10.84828957,67.88637243,20.43508092,36.32493424,6.203891342,0,11.99519265,0
Dapma7bEVm018736,280.5120154,386.5503467,774.546264,495.5468141,549.7232129,536.4643409,712.6784351,447.0872714,320.7025604,521.1921496,399.0851097,503.5956793,342.4548021,320.3378903,539.7836693,353.7132989
Dapma7bEVm018737,5.08700546,20.34475509,48.27504415,17.63810694,37.45609066,19.60500914,1.968724959,51.5162288,0,22.99377131,8.414445084,0,0,11.16459135,15.9935902,8.523212023
Dapma7bEVm018738,10.90072599,5.353882918,4.291115036,10.07891825,11.01649725,17.82273558,6.890537356,16.55878783,18.30648865,18.61400534,0,8.255666874,13.64856095,20.61155327,20.99158714,6.392409017
Dapma7bEVm018740,7.993865723,0,38.62003532,8.399098544,0,2.673410337,16.73416215,77.2743432,0,0,0,15.41057816,44.66801766,30.9173299,81.96714979,10.65401503
Dapma7bEVm018741,36.33575328,22.48630825,9.655008831,41.15558286,2.203299451,19.60500914,0,0,35.9349592,0,0,0,0,14.59985023,25.98958408,0
Dapma7bEVm018742,2.906860263,8.566212668,1.072778759,7.559188689,9.914847527,1.782273558,4.921812397,0,2.712072392,16.42412236,15.62682659,25.8677562,0,16.31747967,7.996795101,0
Dapma7bEVm018744,139.5292926,124.2100837,327.1975215,257.0124154,194.9920014,181.7919029,225.4190078,126.9507067,208.8295742,106.2093246,164.6827109,157.9584262,201.0060795,152.8690201,195.92148,183.2490585
Dapma7bEVm018745,368.4445383,255.9156035,225.2835394,131.0259373,171.8573571,98.02504568,216.5597455,154.5486864,248.1546239,217.8933567,191.1281098,198.136005,238.2294275,285.9853016,224.9098622,289.7892088
Dapma7bEVm018748,7.993865723,16.06164875,2.145557518,11.75873796,0,17.82273558,18.70288711,11.03919189,19.66252484,7.664590435,19.23301734,4.953400124,4.963113073,8.588147194,5.997596326,0
Dapma7bEVm018749,26.16174237,14.99087217,2.145557518,28.55693505,42.96433928,8.911367789,13.78107471,53.35609411,23.05261534,16.42412236,9.616508668,16.51133375,0,9.446961914,19.99198775,5.327007514
Dapma7bEVm018750,5.813720526,8.566212668,9.655008831,0,11.01649725,12.4759149,16.73416215,20.23851846,12.88234386,8.759531926,0,0,0,12.02340607,8.996394489,11.71941653
Dapma7bEVm018751,133.7155721,65.3173716,159.8440351,177.2209793,160.8408599,124.759149,169.3103465,86.47366977,191.2011037,118.253681,104.5795318,156.3072928,106.7069311,115.9399871,196.9210794,95.88613525
Dapma7bEVm018752,130.0819968,178.8196895,96.55008831,125.9864782,89.23362775,204.9614591,167.3416215,99.35272697,129.5014567,116.063798,50.48667051,198.6863828,207.2099708,146.857317,237.9046543,122.5211728
Dapma7bEVm018753,185.3123418,167.041147,85.82230072,220.8962917,246.7695385,142.5818846,150.6074593,132.4703026,179.674796,308.7735004,128.6208034,140.3463369,201.0060795,137.4103551,121.9511253,278.0697922
Dapma7bEVm018754,31.24874782,12.849319,11.80056635,15.11837738,19.82969505,24.06069303,23.62469951,68.07501663,9.492253373,63.50660647,20.43508092,33.02266749,0,14.59985023,22.99078592,22.37343156
Dapma7bEVm018755,14.53430131,11.77854242,2.145557518,6.719278835,3.304949176,8.02023101,11.81234975,0,12.88234386,5.474707454,0,7.705289082,0,7.729332475,5.997596326,4.261606011
Dapma7bEVm018759,37.06246835,40.68951017,21.45557518,43.67531243,69.40393269,53.46820673,38.3901367,0,33.22288681,25.18365429,45.67841617,63.84382382,69.48358303,36.07021822,50.97956877,63.92409017
Dapma7bEVm018760,21.80145197,17.13242534,13.94612387,23.51747592,11.01649725,18.71387236,2.953087438,27.59797971,23.05261534,6.569648945,15.62682659,19.26322271,7.44466961,25.76444158,14.99399081,38.3544541
Dapma7bEVm018763,10.90072599,27.84019117,11.80056635,11.75873796,9.914847527,20.49614591,4.921812397,14.71892251,2.712072392,2.189882982,26.44539884,32.4722897,14.88933922,12.88222079,14.99399081,10.65401503
Dapma7bEVm018764,0,0,33.25614153,4.199549272,1.101649725,3.564547116,15.74979967,0,0,0,0,11.55793362,42.18646112,0,0,0
Dapma7bEVm018765,5.813720526,8.566212668,1.072778759,11.75873796,4.406598901,2.673410337,13.78107471,0,2.034054294,0,15.62682659,5.503777916,13.64856095,0.858814719,8.996394489,24.50423457
Dapma7bEVm018766,14.53430131,24.62786142,26.81946897,26.87711534,19.82969505,24.95182981,20.67161207,23.91824909,31.86685061,9.854473417,45.67841617,35.22417866,0,24.04681214,32.98677979,12.78481803
Dapma7bEVm018767,0,11.77854242,13.94612387,5.879368981,11.01649725,11.58477813,6.890537356,0,0,118.253681,19.23301734,8.806044665,9.926226147,7.729332475,0,31.96204508
Dapma7bEVm018770,2.906860263,4.283106334,6.436672554,8.399098544,6.609898352,10.69364135,18.70288711,0,8.814235275,0,9.616508668,12.10831141,1.240778268,6.011703036,10.99559326,0
Dapma7bEVm018771,37.78918342,14.99087217,18.2372389,36.11612374,19.82969505,42.77456539,29.53087438,0,26.44270583,14.23423938,0,14.30982258,16.13011749,20.61155327,8.996394489,9.588613525
Dapma7bEVm018772,2.906860263,2.141553167,2.145557518,0.839909854,1.101649725,11.58477813,13.78107471,27.59797971,6.780180981,7.664590435,14.424763,18.16246712,0,4.294073597,1.999198775,0
Dapma7bEVm018774,411.3207272,283.7557946,310.0330613,356.1217783,447.2697885,351.9990277,464.6190903,211.5845111,449.525999,355.8559845,370.2355837,375.3576539,325.0839063,325.4907787,420.8313422,313.2280418
Dapma7bEVm018775,42.14947381,29.98174434,34.32892029,25.19729563,63.89568406,24.95182981,21.65597455,31.27771034,19.66252484,20.80388832,20.43508092,36.87531204,31.01945671,22.32918271,18.99238837,17.04642405
Dapma7bEVm018776,5.08700546,4.283106334,7.509451313,15.95828723,4.406598901,10.69364135,8.859262315,34.95744097,3.39009049,0,14.424763,6.054155707,0,7.729332475,6.997195713,0
Dapma7bEVm018786,21.07473691,5.353882918,1.072778759,8.399098544,3.304949176,8.02023101,12.79671223,0,5.424144785,0,1.202063583,3.302266749,22.33400883,7.729332475,2.998798163,18.11182555
Dapma7bEVm018787,14.53430131,4.283106334,1.072778759,10.07891825,1.101649725,6.237957452,1.968724959,9.199326571,10.17027147,0,4.808254334,8.255666874,26.05634364,3.435258878,1.999198775,19.17722705
Dapma7bEVm018788,152.6101638,178.8196895,36.4744778,52.91432083,56.18413599,98.91618246,97.45188546,33.11757566,88.82037085,135.7727449,70.92175143,108.9748027,248.1556537,218.9977535,106.9571345,113.9979608
Dapma7bEVm018790,18.89459171,31.05252092,5.363893795,34.43630403,9.914847527,14.25818846,16.73416215,31.27771034,35.9349592,0,8.414445084,9.356422457,16.13011749,20.61155327,32.98677979,36.2236511
Dapma7bEVm018791,24.70831223,27.84019117,66.51228306,35.27621388,18.72804533,20.49614591,39.37449918,0,31.18883251,74.45602137,18.03095375,28.61964516,8.685447879,27.48207102,21.99118653,39.4198556
Dapma7bEVm018792,191.8527773,235.5708484,298.232495,209.9774636,192.7887019,179.1184926,243.1375324,215.2642418,112.5510043,188.3299364,248.8271618,216.2984721,109.1884876,172.6217586,223.9102628,181.1182555
Dapma7bEVm018795,188.9459171,85.66212668,205.9735217,203.2581848,131.0963173,53.46820673,99.42061042,0,42.71514018,116.063798,60.10317917,202.5390273,83.13214398,65.26991868,196.9210794,29.83124208
Dapma7bEVm018800,3479.511735,5526.277948,18762.90049,33606.47309,23453.021,28124.27674,15025.30889,20943.18687,2636.134365,5150.604773,8418.051275,20438.27929,10709.15723,5456.049913,8899.433348,5419.697445
Dapma7bEVm018801,109.7339749,155.2626046,101.9139821,137.7452161,98.04682555,163.9691673,55.12429885,84.63380446,179.674796,251.8365429,108.1857225,155.756915,264.2857712,213.8448651,131.9471192,253.5655577
Dapma7bEVm018802,81.39208736,76.02513743,113.7145485,62.99323908,117.8765206,100.698456,90.5613481,60.71555537,92.21046134,175.1906385,162.2785838,121.0831141,76.92825264,83.30502778,102.9587369,199.230081
Dapma7bEVm018803,23.2548821,13.92009559,105.1323184,29.3968449,16.52474588,18.71387236,21.65597455,31.27771034,2.712072392,16.42412236,21.6371445,24.21662283,7.44466961,34.35258878,20.99158714,22.37343156
Dapma7bEVm018805,0,13.92009559,36.4744778,0.839909854,18.72804533,0.891136779,4.921812397,0,0,42.70271814,4.808254334,0,24.81556537,0,4.997996938,5.327007514
Dapma7bEVm018809,90.11266815,40.68951017,110.4962122,39.47576316,120.0798201,79.31117332,125.9983974,12.8790572,32.54486871,97.44979268,61.30524276,61.09193487,68.24280476,32.63495934,83.96634856,39.4198556
Dapma7bEVm018810,7.993865723,1.070776584,2.145557518,0.839909854,1.101649725,1.782273558,0,0,0,0,20.43508092,17.61208933,0,4.294073597,0,46.87766612
Dapma7bEVm018814,12.35415612,11.77854242,13.94612387,26.87711534,3.304949176,14.25818846,15.74979967,33.11757566,9.492253373,38.32295218,21.6371445,20.36397829,13.64856095,22.32918271,9.995993876,28.76584058
Dapma7bEVm018815,113.3675502,114.5730944,146.97069,132.705757,236.8546909,226.3487418,202.7786708,178.4669355,210.1856104,125.9182714,149.0558844,176.1208933,131.5224964,210.4096063,203.9182751,185.3798615
Dapma7bEVm018816,2.180145197,1.070776584,0,4.199549272,33.04949176,3.564547116,10.82798727,0,8.136217177,14.23423938,21.6371445,21.46473387,24.81556537,6.011703036,10.99559326,19.17722705
Dapma7bEVm018819,53.0501998,258.0571566,41.8383716,24.35738578,261.0909849,20.49614591,364.2141174,104.8723229,92.21046134,135.7727449,34.85984392,109.5251805,83.13214398,123.6693196,372.8505716,18.11182555
Dapma7bEVm018820,21.07473691,24.62786142,4.291115036,28.55693505,22.03299451,26.73410337,30.51523686,62.55542069,38.64703159,25.18365429,18.03095375,23.11586725,22.33400883,35.2114035,14.99399081,15.98102254
Dapma7bEVm018821,9.447295854,10.70776584,0,12.59864782,13.2197967,18.71387236,16.73416215,0,3.39009049,0,0,1.651133375,0,8.588147194,0,29.83124208
Dapma7bEVm018822,5.813720526,8.566212668,38.62003532,10.07891825,8.813197802,8.02023101,9.843624794,9.199326571,2.034054294,10.94941491,0,17.06171154,0,0.858814719,6.997195713,6.392409017
