,log2FoldChange,pvalue,padj
Dapma7bEVm009417,-0.498282946,0.60958622,0.979705803
Dapma7bEVm009418,-0.709410016,0.656942177,0.984108345
Dapma7bEVm009420,0.244044593,0.568896081,0.971159653
Dapma7bEVm009422,-0.012630093,0.983441745,0.999771496
Dapma7bEVm009423,1.53742795,0.40250751,0.952985701
Dapma7bEVm009424,0.266217335,0.857325531,0.996018607
Dapma7bEVm009433,0.187581864,0.860309685,0.996018607
Dapma7bEVm009436,2.321374732,0.101859298,0.796905761
Dapma7bEVm009438,-1.369943126,0.315054044,0.941696037
Dapma7bEVm009440,0.318318011,0.845104383,0.995987636
Dapma7bEVm009443,0.981999617,0.501098932,0.964762827
Dapma7bEVm009446,0.341932094,0.409132218,0.952985701
Dapma7bEVm009447,0.012901963,0.948914738,0.997211633
Dapma7bEVm009448,-0.152918456,0.573604971,0.971464427
Dapma7bEVm009449,0.215291372,0.55545134,0.971159653
Dapma7bEVm009450,-0.010029877,0.95933117,0.998693083
Dapma7bEVm009451,0.213643834,0.337968981,0.943571883
Dapma7bEVm009452,0.368789302,0.09936085,0.793921054
Dapma7bEVm009453,1.320402582,0.21442794,0.893648996
Dapma7bEVm009454,-0.102384845,0.817360695,0.995280907
Dapma7bEVm009455,0.017203433,0.988208304,0.999771496
Dapma7bEVm009457,0.023710799,0.950317258,0.997211633
Dapma7bEVm009458,-0.961908645,0.412773017,0.952985701
Dapma7bEVm009459,0.461388925,0.313955518,0.941696037
Dapma7bEVm009460,0.26290962,0.324528713,0.941696037
Dapma7bEVm009461,0.133334001,0.515594089,0.96749809
Dapma7bEVm009462,0.035170496,0.881706857,0.996018607
Dapma7bEVm009463,-0.075328355,0.794497873,0.995280907
Dapma7bEVm009464,0.438020696,0.068582678,0.735422853
Dapma7bEVm009466,0.345105642,0.09188257,0.787094582
Dapma7bEVm009467,0.552358649,0.328467057,0.941696037
Dapma7bEVm009468,0.466555612,0.000516352,0.063350447
Dapma7bEVm009469,0.289355447,0.213464038,0.892956169
Dapma7bEVm009470,-0.07094494,0.77375441,0.995280907
Dapma7bEVm009471,-0.111755777,0.615493193,0.980781759
Dapma7bEVm009472,-0.218572575,0.251845462,0.909400442
Dapma7bEVm009473,-0.022522802,0.912995113,0.996018607
Dapma7bEVm009474,0.415835803,0.209010467,0.884141008
Dapma7bEVm009475,1.324047238,0.395978778,0.952985701
Dapma7bEVm009476,-0.240530588,0.278733884,0.924755664
Dapma7bEVm009477,-0.453221782,0.268263938,0.921222436
Dapma7bEVm009478,0.515644873,0.001640426,0.131131704
Dapma7bEVm009479,-0.171773994,0.29587308,0.933826739
Dapma7bEVm009481,0.241812731,0.461618023,0.959980398
Dapma7bEVm009482,-0.413719711,0.387701992,0.952985701
Dapma7bEVm009483,-0.875382185,0.300953296,0.933826739
Dapma7bEVm009484,-0.164260666,0.778767668,0.995280907
Dapma7bEVm009485,0.223082257,0.284352587,0.927061329
Dapma7bEVm009486,0.213748689,0.527662174,0.969618438
Dapma7bEVm009487,-0.213845593,0.420507474,0.952985701
Dapma7bEVm009488,0.585433005,0.056364374,0.705765839
Dapma7bEVm009489,0.111569216,0.642590339,0.984108345
Dapma7bEVm009490,0.078200195,0.825890478,0.995280907
Dapma7bEVm009491,0.107231293,0.597535304,0.977691974
Dapma7bEVm009492,-0.101736455,0.683664149,0.990140684
Dapma7bEVm009493,-1.119756897,0.21598183,0.895708159
Dapma7bEVm009494,-0.10730001,0.51616106,0.96749809
Dapma7bEVm009495,0.448988015,0.047929034,0.666585837
Dapma7bEVm009496,0.37914641,0.784181221,0.995280907
Dapma7bEVm009497,0.400136273,0.148309394,0.845416249
Dapma7bEVm009498,-0.633187376,0.479093236,0.959980398
Dapma7bEVm009499,-2.482499848,0.03185225,0.574972789
Dapma7bEVm009500,1.539518276,0.147849616,0.845416249
Dapma7bEVm009501,0.286597747,0.267809918,0.921222436
Dapma7bEVm009502,0.660720849,0.362883272,0.947850483
Dapma7bEVm009503,-0.673805776,0.191149112,0.877495148
Dapma7bEVm009504,-0.202579478,0.348781668,0.944748435
Dapma7bEVm009505,0.288817,0.162211544,0.855824396
Dapma7bEVm009506,0.354380809,0.259281734,0.918449764
Dapma7bEVm009507,0.4909437,0.281568909,0.926961898
Dapma7bEVm009508,0.263590415,0.076409514,0.759061222
Dapma7bEVm009509,-0.06677322,0.748611969,0.995280907
Dapma7bEVm009510,-0.535179871,0.803129107,0.995280907
Dapma7bEVm009511,-0.814049943,0.087324652,0.777265818
Dapma7bEVm009512,0.227830716,0.352680935,0.946239908
Dapma7bEVm009513,0.182695204,0.921113713,0.996018607
Dapma7bEVm009514,0.162771979,0.455580823,0.95840766
Dapma7bEVm009515,0.145027539,0.483907397,0.96038667
Dapma7bEVm009516,-0.01250884,0.939125752,0.997211633
Dapma7bEVm009517,0.861030908,0.266678752,0.921222436
Dapma7bEVm009518,-0.1132306,0.590153882,0.975603595
Dapma7bEVm009519,-2.100629536,0.098882938,0.793921054
Dapma7bEVm009520,0.007634986,0.954320291,0.998002495
Dapma7bEVm009521,-0.259742427,0.576562207,0.972145329
Dapma7bEVm009522,-0.104375426,0.589844151,0.975603595
Dapma7bEVm009523,1.147116833,0.050387224,0.679435576
Dapma7bEVm009524,-0.173038415,0.719127365,0.994207572
Dapma7bEVm009526,-0.071220451,0.892369456,0.996018607
Dapma7bEVm009527,-0.076575217,0.821038683,0.995280907
Dapma7bEVm009528,1.214496792,0.143199678,0.841005835
Dapma7bEVm009529,0.087987735,0.609113329,0.979705803
Dapma7bEVm009530,-0.452991431,0.037996605,0.612245181
Dapma7bEVm009531,0.241134562,0.356615216,0.947009914
Dapma7bEVm009532,0.127194503,0.608006376,0.979671428
Dapma7bEVm009533,-0.056939701,0.860677675,0.996018607
Dapma7bEVm009534,-0.213465219,0.156577134,0.85321381
Dapma7bEVm009535,0.433400502,0.02835796,0.54747678
Dapma7bEVm009536,0.009147204,0.994198094,0.999771496
Dapma7bEVm009537,-0.12266336,0.729952704,0.994284703
Dapma7bEVm009538,0.113451439,0.520409017,0.967706658
Dapma7bEVm009539,0.14462083,0.364113238,0.947850483
Dapma7bEVm009540,-0.186427095,0.34979865,0.945034019
Dapma7bEVm009541,-0.183769081,0.535274824,0.969627194
Dapma7bEVm009542,-0.114087841,0.64436629,0.984108345
Dapma7bEVm009543,0.392889701,0.005387857,0.251351121
Dapma7bEVm009544,-0.060869182,0.709910616,0.992821397
Dapma7bEVm009545,0.445453004,0.47396799,0.959980398
Dapma7bEVm009546,0.041136526,0.851761469,0.995987636
Dapma7bEVm009547,-0.0086815,0.957628251,0.998475625
Dapma7bEVm009548,-0.788147223,0.303049193,0.934692763
Dapma7bEVm009549,0.272996771,0.288617636,0.928699314
Dapma7bEVm009550,0.872913664,0.011682392,0.36780277
Dapma7bEVm009551,0.621702901,0.032869497,0.581303133
Dapma7bEVm009552,-0.015847094,0.898667552,0.996018607
Dapma7bEVm009553,0.036000244,0.87099161,0.996018607
Dapma7bEVm009554,-0.109565815,0.68875369,0.990313418
Dapma7bEVm009555,0.074625243,0.855263037,0.996018607
Dapma7bEVm009556,2.078325405,0.193380484,0.877495148
Dapma7bEVm009557,-0.324855277,0.438481975,0.954579575
Dapma7bEVm009559,0.46517404,0.074205375,0.754213627
Dapma7bEVm009560,0.042619311,0.907378214,0.996018607
Dapma7bEVm009561,0.077232421,0.6410578,0.984108345
Dapma7bEVm009562,-0.014292428,0.945402845,0.997211633
Dapma7bEVm009563,-0.029449028,0.895700919,0.996018607
Dapma7bEVm009564,-0.442525736,0.465687959,0.959980398
Dapma7bEVm009565,-1.742201778,0.264672917,0.921222436
Dapma7bEVm009566,0.702344274,0.298835523,0.933826739
Dapma7bEVm009567,-0.349145107,0.186066822,0.877495148
Dapma7bEVm009568,0.385687057,0.107317005,0.803593561
Dapma7bEVm009569,-1.159431168,0.605119217,0.97945564
Dapma7bEVm009570,0.649925283,1.94E-05,0.006785761
Dapma7bEVm009571,-0.796124512,0.562280897,0.971159653
Dapma7bEVm009572,-0.125736031,0.369555535,0.947850483
Dapma7bEVm009573,-0.319238999,0.722443543,0.994207572
Dapma7bEVm009574,-2.622063972,2.49E-05,0.007938599
Dapma7bEVm009575,-0.401269026,0.161842479,0.855694214
Dapma7bEVm009576,-1.211611436,0.296478318,0.933826739
Dapma7bEVm009577,-0.843537402,0.131562129,0.831363546
Dapma7bEVm009578,0.106565743,0.412745674,0.952985701
Dapma7bEVm009579,0.05540596,0.702722907,0.992113972
Dapma7bEVm009580,0.539456902,0.360516606,0.947669351
Dapma7bEVm009581,0.216390487,0.324579764,0.941696037
Dapma7bEVm009582,1.083565591,0.040707764,0.626644054
Dapma7bEVm009583,-0.122908772,0.492376516,0.964158903
Dapma7bEVm009584,-0.011367214,0.9774967,0.999213221
Dapma7bEVm009585,0.324528237,0.127639241,0.828614689
Dapma7bEVm009586,0.334434611,0.058823951,0.714718492
Dapma7bEVm009587,-0.005420776,0.9765897,0.999117826
Dapma7bEVm009588,0.548902485,0.123056846,0.822912975
Dapma7bEVm009589,-0.468528304,0.089189639,0.78382919
Dapma7bEVm009590,0.118162068,0.436937565,0.954579575
Dapma7bEVm009591,0.061070149,0.691748407,0.990759476
Dapma7bEVm009592,-0.099594076,0.83013681,0.995955594
Dapma7bEVm009593,-0.039321522,0.836271502,0.995987636
Dapma7bEVm009594,-0.195040533,0.866841085,0.996018607
Dapma7bEVm009595,-0.10072953,0.838528228,0.995987636
Dapma7bEVm009596,-0.50916688,0.13307165,0.831451043
Dapma7bEVm009598,0.011854781,0.978685572,0.99927922
Dapma7bEVm009599,1.02099619,0.390718741,0.952985701
Dapma7bEVm009600,0.163070911,0.555111623,0.971159653
Dapma7bEVm009601,-0.040869764,0.928307617,0.997211633
Dapma7bEVm009602,0.111518192,0.637990065,0.984108345
Dapma7bEVm009603,0.281461049,0.333948752,0.941696037
Dapma7bEVm009604,0.854087456,0.083846944,0.775617077
Dapma7bEVm009605,0.30921316,0.062108883,0.720307171
Dapma7bEVm009606,0.234890148,0.401350692,0.952985701
Dapma7bEVm009607,-0.268007614,0.662476115,0.984108345
Dapma7bEVm009608,-0.127842618,0.463217972,0.959980398
Dapma7bEVm009609,-0.305646625,0.128845344,0.830048985
Dapma7bEVm009610,1.486995371,0.185514238,0.876798807
Dapma7bEVm009611,-0.203566501,0.611708433,0.980609143
Dapma7bEVm009612,0.223190292,0.160846241,0.855154035
Dapma7bEVm009613,0.096343652,0.575872073,0.971980073
Dapma7bEVm009614,-0.004510811,0.979141324,0.999279828
Dapma7bEVm009615,0.426637207,0.037738398,0.612245181
Dapma7bEVm009616,0.802317216,0.518671886,0.967551654
Dapma7bEVm009617,0.295701705,0.690877257,0.990568898
Dapma7bEVm009618,-0.207259736,0.514522518,0.96749809
Dapma7bEVm009619,-0.048241922,0.87860571,0.996018607
Dapma7bEVm009620,0.282744865,0.334381578,0.942360044
Dapma7bEVm009621,-0.258990367,0.437425458,0.954579575
Dapma7bEVm009622,-0.259923584,0.336226038,0.943571883
Dapma7bEVm009623,0.273369954,0.724273612,0.994207572
Dapma7bEVm009624,-1.128917957,0.004490585,0.228112177
Dapma7bEVm009625,-0.193934867,0.478794273,0.959980398
Dapma7bEVm009626,-0.450546939,0.391601266,0.952985701
Dapma7bEVm009627,-0.051349504,0.85009766,0.995987636
Dapma7bEVm009628,-0.01929868,0.984587399,0.999771496
Dapma7bEVm009629,1.063780831,0.420321229,0.952985701
Dapma7bEVm009630,-0.126337673,0.582973254,0.97306878
Dapma7bEVm009631,0.113025535,0.584777803,0.973178218
Dapma7bEVm009632,0.569522456,0.036033662,0.607273191
Dapma7bEVm009633,0.339325166,0.241536499,0.908193465
Dapma7bEVm009634,-0.195915341,0.403442376,0.952985701
Dapma7bEVm009635,0.084611349,0.657557478,0.984108345
Dapma7bEVm009636,-0.086202112,0.712814146,0.994207572
Dapma7bEVm009637,0.139654368,0.293393863,0.932105957
Dapma7bEVm009638,0.005802677,0.983622679,0.999771496
Dapma7bEVm009639,-0.123828702,0.439334644,0.954579575
Dapma7bEVm009640,-0.187498385,0.47215224,0.959980398
Dapma7bEVm009641,0.110844413,0.521021401,0.967706658
Dapma7bEVm009642,-0.003656844,0.990187586,0.999771496
Dapma7bEVm009643,0.099699251,0.728802803,0.994284703
Dapma7bEVm009644,0.732919902,0.14091937,0.839745761
Dapma7bEVm009646,0.488289212,0.009780053,0.337588564
Dapma7bEVm009647,-0.271853781,0.551674137,0.971159653
Dapma7bEVm009648,0.059796226,0.749576765,0.995280907
Dapma7bEVm009649,0.452783398,0.065242168,0.726180311
Dapma7bEVm009650,-0.118197618,0.715562288,0.994207572
Dapma7bEVm009651,0.400801329,0.340220354,0.943571883
Dapma7bEVm009653,-0.084940791,0.840035226,0.995987636
Dapma7bEVm009654,-0.133761589,0.573489622,0.971464427
Dapma7bEVm009655,-0.085694855,0.868042994,0.996018607
Dapma7bEVm009656,-0.497023368,0.733229175,0.994743932
Dapma7bEVm009657,0.025641896,0.840035178,0.995987636
Dapma7bEVm009658,0.591322004,0.422335289,0.952985701
Dapma7bEVm009659,-0.558354213,0.249620923,0.908193465
Dapma7bEVm009660,1.571254656,0.000124179,0.022235846
Dapma7bEVm009661,-1.659816795,0.027831302,0.544198075
Dapma7bEVm009663,0.100098068,0.784943013,0.995280907
Dapma7bEVm009665,0.833048333,0.596156832,0.977416671
Dapma7bEVm009667,-0.070846756,0.630021769,0.983443592
Dapma7bEVm009668,-2.681986766,0.017175312,0.435889073
Dapma7bEVm009669,-1.070222123,0.471741634,0.959980398
Dapma7bEVm009670,-0.222748849,0.238607275,0.907861485
Dapma7bEVm009671,0.131568988,0.592639241,0.976568837
Dapma7bEVm009672,0.11186885,0.670729307,0.985471585
Dapma7bEVm009673,0.226029341,0.399312835,0.952985701
Dapma7bEVm009675,0.178384211,0.561457613,0.971159653
Dapma7bEVm009676,0.385991637,0.086699995,0.777197534
Dapma7bEVm009677,0.500739598,0.36945716,0.947850483
Dapma7bEVm009678,0.214376969,0.223117664,0.899640721
Dapma7bEVm009679,-0.046692632,0.880556257,0.996018607
Dapma7bEVm009680,0.069783822,0.61701678,0.980944104
Dapma7bEVm009681,0.301884317,0.068524814,0.735422853
Dapma7bEVm009682,-0.005394153,0.978902794,0.99927922
Dapma7bEVm009683,-0.326072055,0.011468253,0.364263237
Dapma7bEVm009685,0.028698203,0.873772114,0.996018607
Dapma7bEVm009686,-0.494895131,0.022758574,0.493964498
Dapma7bEVm009687,0.196795881,0.175634793,0.867556343
Dapma7bEVm009688,-0.064692921,0.852477179,0.995993586
Dapma7bEVm009689,0.044441812,0.83192158,0.995987636
Dapma7bEVm009690,-0.110349084,0.766609431,0.995280907
Dapma7bEVm009691,-0.265319658,0.018858696,0.45387846
Dapma7bEVm009692,-0.001586349,0.997077798,0.999771496
Dapma7bEVm009693,0.161587315,0.701735178,0.992113972
Dapma7bEVm009694,-0.058790082,0.949632329,0.997211633
Dapma7bEVm009695,0.548893284,0.16849449,0.862111873
Dapma7bEVm009696,0.128850508,0.880482283,0.996018607
Dapma7bEVm009697,0.343855183,0.814424701,0.995280907
Dapma7bEVm009698,0.190871304,0.650192829,0.984108345
Dapma7bEVm009700,1.09131677,0.056494715,0.705765839
Dapma7bEVm009701,0.546866095,0.382195558,0.951834384
Dapma7bEVm009702,0.153888568,0.757653092,0.995280907
Dapma7bEVm009703,-0.152287299,0.396284371,0.952985701
Dapma7bEVm009704,0.028357077,0.868914511,0.996018607
Dapma7bEVm009705,-0.377550064,0.049253189,0.673233514
Dapma7bEVm009706,0.007524664,0.96263264,0.999117826
Dapma7bEVm009707,0.529405834,0.241019149,0.908193465
Dapma7bEVm009709,0.020256694,0.965003112,0.999117826
Dapma7bEVm009710,-0.35337211,0.661711637,0.984108345
Dapma7bEVm009711,0.134235397,0.672909094,0.985933746
Dapma7bEVm009712,0.208699209,0.55515749,0.971159653
Dapma7bEVm009713,-0.271706635,0.120711501,0.818146957
Dapma7bEVm009714,2.493884927,0.060430457,0.720307171
Dapma7bEVm009715,0.145076013,0.700542018,0.992113972
Dapma7bEVm009716,0.312528712,0.215154544,0.894635901
Dapma7bEVm009717,-0.263100102,0.030270921,0.565359761
Dapma7bEVm009718,-0.419783004,0.079095419,0.765075427
Dapma7bEVm009719,-0.161250893,0.748787816,0.995280907
Dapma7bEVm009720,0.148109699,0.464680614,0.959980398
Dapma7bEVm009721,0.019256429,0.952819541,0.997211633
Dapma7bEVm009722,0.210231794,0.146628277,0.844911532
Dapma7bEVm009723,-0.434260033,0.198955588,0.882036162
Dapma7bEVm009724,-0.682640659,1.57E-05,0.006020529
Dapma7bEVm009725,0.211431674,0.157985818,0.85321381
Dapma7bEVm009726,0.378863593,0.473886139,0.959980398
Dapma7bEVm009727,0.253584749,0.248038397,0.908193465
Dapma7bEVm009728,0.260563322,0.206356411,0.884141008
Dapma7bEVm009729,-0.925787622,0.00542172,0.251351121
Dapma7bEVm009730,0.585051991,0.541458511,0.971159653
Dapma7bEVm009731,-0.269377662,0.815621556,0.995280907
Dapma7bEVm009732,0.117424969,0.605430187,0.97945564
Dapma7bEVm009733,-0.165565392,0.666917407,0.984883206
Dapma7bEVm009734,0.915494004,0.45482762,0.95840766
Dapma7bEVm009735,0.163355293,0.539923927,0.971159653
Dapma7bEVm009736,-1.149171033,0.32028362,0.941696037
Dapma7bEVm009737,0.311463661,0.306695995,0.937763101
Dapma7bEVm009739,0.514995123,0.533588343,0.969618438
Dapma7bEVm009740,-2.307323733,0.331202411,0.941696037
Dapma7bEVm009741,0.129785481,0.622016115,0.980944104
Dapma7bEVm009742,0.172944794,0.355979483,0.947009914
Dapma7bEVm009743,-0.254518625,0.322937952,0.941696037
Dapma7bEVm009744,-0.062572826,0.830481176,0.995987636
Dapma7bEVm009745,0.068102824,0.748728891,0.995280907
Dapma7bEVm009746,0.006743735,0.986758102,0.999771496
Dapma7bEVm009747,0.150059622,0.613606843,0.980781759
Dapma7bEVm009748,0.156516955,0.419477418,0.952985701
Dapma7bEVm009749,0.225205405,0.452182788,0.95782018
Dapma7bEVm009750,-0.219886473,0.418544304,0.952985701
Dapma7bEVm009751,0.022912777,0.9075127,0.996018607
Dapma7bEVm009752,0.340227311,0.456402639,0.95840766
Dapma7bEVm009753,0.470155892,0.159479602,0.854813963
Dapma7bEVm009754,-0.059991752,0.868175369,0.996018607
Dapma7bEVm009755,-0.205533278,0.421408917,0.952985701
Dapma7bEVm009756,0.20151614,0.277532935,0.923008188
Dapma7bEVm009757,-0.045534853,0.942034928,0.997211633
Dapma7bEVm009758,0.07166015,0.66993228,0.984992293
Dapma7bEVm009759,-0.109098558,0.543386627,0.971159653
Dapma7bEVm009760,0.752904226,0.001421434,0.119076245
Dapma7bEVm009761,0.261982363,0.223672254,0.900282392
Dapma7bEVm009762,-0.441945397,0.159457485,0.854813963
Dapma7bEVm009763,0.616827106,0.271223489,0.921222436
Dapma7bEVm009764,-0.062745457,0.765115331,0.995280907
Dapma7bEVm009765,0.230418705,0.132262222,0.831363546
Dapma7bEVm009766,0.562854803,0.14591945,0.844456647
Dapma7bEVm009767,-0.108253958,0.590249691,0.975603595
Dapma7bEVm009768,-0.225660629,0.366616633,0.947850483
Dapma7bEVm009769,-0.198897017,0.54848123,0.971159653
Dapma7bEVm009770,0.065971692,0.778220962,0.995280907
Dapma7bEVm009771,-0.417122414,0.288820331,0.928699314
Dapma7bEVm009772,0.509263779,0.027633555,0.543809996
Dapma7bEVm009773,-0.043992446,0.884362465,0.996018607
Dapma7bEVm009774,0.05658178,0.858131477,0.996018607
Dapma7bEVm009775,-0.060623911,0.943948198,0.997211633
Dapma7bEVm009776,0.336345813,0.042760194,0.642034138
Dapma7bEVm009777,0.608670585,0.204294601,0.884141008
Dapma7bEVm009778,0.127756139,0.362736023,0.947850483
Dapma7bEVm009779,-0.028785621,0.899042565,0.996018607
Dapma7bEVm009780,-0.496038879,0.202764539,0.883183547
Dapma7bEVm009781,-0.043884954,0.707882857,0.992113972
Dapma7bEVm009782,0.00082056,0.995676896,0.999771496
Dapma7bEVm009783,-0.819067103,0.15720224,0.85321381
Dapma7bEVm009784,0.500821125,0.227864357,0.903927488
Dapma7bEVm009785,1.382887286,0.168668596,0.862111873
Dapma7bEVm009786,-0.062022872,0.879971765,0.996018607
Dapma7bEVm009787,0.774580629,0.004105253,0.220948988
Dapma7bEVm009788,-0.228354649,0.340121296,0.943571883
Dapma7bEVm009789,0.975123524,0.189470793,0.877495148
Dapma7bEVm009790,0.541880863,0.709662556,0.992571383
Dapma7bEVm009791,0.278216593,0.120956306,0.81827128
Dapma7bEVm009792,-0.479796524,0.12455212,0.826405338
Dapma7bEVm009793,-0.077589452,0.904659015,0.996018607
Dapma7bEVm009795,0.36686507,0.442850154,0.955612525
Dapma7bEVm009796,0.013130466,0.969850311,0.999117826
Dapma7bEVm009797,0.17672866,0.350441636,0.945049007
Dapma7bEVm009798,-0.005804675,0.988193323,0.999771496
Dapma7bEVm009799,0.277798025,0.421806649,0.952985701
Dapma7bEVm009800,0.102883926,0.603667201,0.97945564
Dapma7bEVm009801,0.13516822,0.593817278,0.977255974
Dapma7bEVm009802,0.073320284,0.737226282,0.995280907
Dapma7bEVm009803,0.094148182,0.620895671,0.980944104
Dapma7bEVm009804,0.257741386,0.301955271,0.934156671
Dapma7bEVm009805,-0.050400488,0.88194208,0.996018607
Dapma7bEVm009806,0.066104616,0.650931335,0.984108345
Dapma7bEVm009807,-0.012776921,0.945614457,0.997211633
Dapma7bEVm009808,-0.001092474,0.990877605,0.999771496
Dapma7bEVm009809,0.05002255,0.819224554,0.995280907
Dapma7bEVm009810,0.038804641,0.884586325,0.996018607
Dapma7bEVm009811,-0.000117445,0.999878311,0.999878311
Dapma7bEVm009812,-0.170597928,0.560637721,0.971159653
Dapma7bEVm009813,0.280740221,0.234204637,0.906707031
Dapma7bEVm009814,0.984437674,0.472228738,0.959980398
Dapma7bEVm009815,0.374972811,0.142962732,0.841005835
Dapma7bEVm009816,-0.603455902,0.017955787,0.444911646
Dapma7bEVm009817,-0.11357967,0.625027831,0.981977125
Dapma7bEVm009818,0.872435836,0.000961752,0.09653448
Dapma7bEVm009819,-0.555124543,0.4819308,0.959980398
Dapma7bEVm009820,2.281439191,0.049697567,0.675443685
Dapma7bEVm009821,0.668118055,0.440671614,0.954878077
Dapma7bEVm009822,-0.294294318,0.356055061,0.947009914
Dapma7bEVm009823,-0.013538859,0.972007436,0.999117826
Dapma7bEVm009824,-0.131265603,0.820309141,0.995280907
Dapma7bEVm009825,-0.759495116,0.381628012,0.951834384
Dapma7bEVm009826,-0.005201764,0.987928301,0.999771496
Dapma7bEVm009827,0.264242833,0.516500703,0.96749809
Dapma7bEVm009828,0.620284241,0.03307273,0.583456726
Dapma7bEVm009829,0.045474574,0.867601792,0.996018607
Dapma7bEVm009830,0.282852518,0.443313891,0.956108324
Dapma7bEVm009831,-0.195284418,0.559546819,0.971159653
Dapma7bEVm009832,-0.038503025,0.907893217,0.996018607
Dapma7bEVm009833,-0.39858317,0.263234698,0.92074698
Dapma7bEVm009834,-0.07332674,0.735738759,0.995280907
Dapma7bEVm009835,0.428372092,0.499273276,0.964158903
Dapma7bEVm009836,0.222669185,0.629327743,0.983257116
Dapma7bEVm009837,0.285744809,0.408757653,0.952985701
Dapma7bEVm009838,0.056220995,0.803524676,0.995280907
Dapma7bEVm009839,-0.592786278,0.114299081,0.807762377
Dapma7bEVm009840,-0.149539782,0.48349797,0.960202862
